angle,lc,EA,IPF,EA_full,EA_norm,IPF_norm,EA_std,IPF_std,neg_force_frac,nonmono_energy_frac,neg_ea_frac,ipf_fallback_frac
64.2,LC2,40.363780657450356,0.5761580997043185,58.704666985405815,0.423935771663731,0.44323357072351255,1.1625705126541106,0.0388093859178297,0.0,0.0,0.0,0.0
64.25,LC2,40.42655743492974,0.577167809009552,58.83549457126193,0.42550555215022745,0.44563764049787224,1.1739313588813114,0.03897712618510941,0.0,0.0,0.0,0.0
64.3,LC2,40.490632904900444,0.5782005687554678,58.97181065877279,0.42710780741820664,0.4480965922738563,1.1846829676780855,0.0391472317340564,0.0,0.0,0.0,0.0
64.35,LC2,40.55604542626275,0.5792575909031762,59.113569259643555,0.42874349666079,0.4506133116731561,1.1947958458840833,0.03932162794957962,0.0,0.0,0.0,0.0
64.4,LC2,40.62285486857096,0.580351452032725,59.26075998942057,0.4304141169611644,0.4532177429339803,1.204247631721358,0.039511555384590336,0.0,0.0,0.0,0.0
64.45,LC2,40.69110139211019,0.5814777546458774,59.413319481743706,0.4321206725574322,0.455899415822432,1.2130161297065036,0.03971337875690366,0.0,0.0,0.0,0.0
65.5,LC2,42.546448389689125,0.5815221402380202,63.730630238850914,0.47851501819640135,0.45600509580372417,1.2107522823007115,0.041770323154358635,0.0,0.0,0.0,0.0
65.55,LC2,42.6588069068061,0.58340213365025,63.98108779059516,0.4813246273344274,0.4604812705947368,1.201277743679853,0.04198872009605542,0.0,0.0,0.0,0.0
65.6,LC2,42.77360799577501,0.5853103862868415,64.23472997877333,0.484195314816771,0.4650247292532773,1.1910209527754874,0.04221355964010168,0.0,0.0,0.0,0.0
65.65,LC2,42.89092572530111,0.5872552759117551,64.49154281616211,0.4871289327870566,0.46965541883639383,1.1800005483212581,0.042443969275742774,0.0,0.0,0.0,0.0
65.8,LC2,43.25798087649875,0.5887118644184537,65.2795778910319,0.4963074226196589,0.4731234867094775,1.142721197691008,0.041158960584211736,0.0,0.0,0.0,0.0
65.85,LC2,43.38542705112033,0.5907287200291952,65.5477958255344,0.49949430996928873,0.47792552387789816,1.1290205714558794,0.04134913814753777,0.0,0.0,0.0,0.0
