pareto_lc,pareto_angle,pareto_EA,pareto_IPF,counter_lc,counter_best_EA,counter_best_IPF,counter_best_angle,EA_gap_vs_pareto,IPF_gap_vs_pareto,dominates_pareto
LC2,63.45,39.546642515394424,0.5638401044739617,LC1,28.589590814378525,0.47124776740868884,46.4,-10.9570517010159,-0.09259233706527287,False
LC2,63.5,39.595288806491425,0.5645847353670332,LC1,28.589590814378525,0.47124776740868884,46.4,-11.0056979921129,-0.0933369679583444,False
LC2,63.55,39.64459991455078,0.5653497676054636,LC1,28.589590814378525,0.47124776740868884,46.4,-11.055009100172256,-0.09410200019677478,False
LC2,63.6,39.69462256961398,0.5694317486551073,LC1,28.589590814378525,0.47124776740868884,46.4,-11.105031755235458,-0.09818398124641842,False
LC2,63.650000000000006,39.74538209703233,0.5701957179440392,LC1,28.589590814378525,0.47124776740868884,46.4,-11.155791282653809,-0.09894795053535038,False
LC2,63.7,39.79691632588705,0.5709831747743819,LC1,28.589590814378525,0.47124776740868884,46.4,-11.207325511508522,-0.09973540736569303,False
LC2,63.75,39.84927315182156,0.5717925363116794,LC1,28.589590814378525,0.47124776740868884,46.4,-11.259682337443039,-0.10054476890299052,False
LC2,63.8,39.902476416693794,0.5726290047168732,LC1,28.589590814378525,0.47124776740868884,46.4,-11.31288560231527,-0.10138123730818432,False
LC2,63.85,39.95657719506158,0.5734872188833025,LC1,28.589590814378525,0.47124776740868884,46.4,-11.366986380683052,-0.10223945147461361,False
LC2,63.900000000000006,40.01160462697347,0.5743632316589355,LC1,28.589590814378525,0.47124776740868884,46.4,-11.422013812594948,-0.1031154642502467,False
LC2,64.15,40.30223825242784,0.5751815007792579,LC1,28.589590814378525,0.47124776740868884,46.4,-11.712647438049316,-0.10393373337056905,False
LC2,64.2,40.363780657450356,0.5761580997043185,LC1,28.589590814378525,0.47124776740868884,46.4,-11.77418984307183,-0.10491033229562968,False
LC2,64.25,40.42655743492974,0.577167809009552,LC1,28.589590814378525,0.47124776740868884,46.4,-11.836966620551216,-0.10592004160086316,False
LC2,64.3,40.490632904900444,0.5782005687554678,LC1,28.589590814378525,0.47124776740868884,46.4,-11.90104209052192,-0.10695280134677893,False
LC2,64.35,40.55604542626275,0.5792575909031762,LC1,28.589590814378525,0.47124776740868884,46.4,-11.966454611884224,-0.10800982349448734,False
LC2,64.4,40.62285486857096,0.580351452032725,LC1,28.589590814378525,0.47124776740868884,46.4,-12.033264054192436,-0.10910368462403613,False
LC2,64.45,40.69110139211019,0.5814777546458774,LC1,28.589590814378525,0.47124776740868884,46.4,-12.101510577731666,-0.11022998723718852,False
LC2,65.5,42.546448389689125,0.5815221402380202,LC1,28.589590814378525,0.47124776740868884,46.4,-13.9568575753106,-0.11027437282933134,False
LC2,65.55,42.6588069068061,0.58340213365025,LC1,28.589590814378525,0.47124776740868884,46.4,-14.069216092427574,-0.11215436624156111,False
LC2,65.6,42.77360799577501,0.5853103862868415,LC1,28.589590814378525,0.47124776740868884,46.4,-14.184017181396484,-0.11406261887815267,False
LC2,65.65,42.89092572530111,0.5872552759117551,LC1,28.589590814378525,0.47124776740868884,46.4,-14.301334910922584,-0.11600750850306624,False
LC2,65.8,43.25798087649875,0.5887118644184537,LC1,28.589590814378525,0.47124776740868884,46.4,-14.668390062120224,-0.11746409700976485,False
LC2,65.85,43.38542705112033,0.5907287200291952,LC1,28.589590814378525,0.47124776740868884,46.4,-14.795836236741806,-0.11948095262050634,False
LC2,65.9,43.51545503404405,0.5927812920676337,LC1,28.589590814378525,0.47124776740868884,46.4,-14.925864219665527,-0.1215335246589449,False
LC2,65.95,43.648039711846245,0.5948733819855584,LC1,28.589590814378525,0.47124776740868884,46.4,-15.05844889746772,-0.12362561457686955,False
LC2,66.0,43.783225801255966,0.596990790632036,LC1,28.589590814378525,0.47124776740868884,46.4,-15.193634986877441,-0.12574302322334713,False
LC2,66.05,43.92095428042941,0.5991383459832933,LC1,28.589590814378525,0.47124776740868884,46.4,-15.331363466050888,-0.12789057857460445,False
LC2,66.1,44.06128194597032,0.6013174619939592,LC1,28.589590814378525,0.47124776740868884,46.4,-15.471691131591797,-0.13006969458527035,False
LC2,66.15,44.204162491692436,0.6035333507590823,LC1,28.589590814378525,0.47124776740868884,46.4,-15.614571677313911,-0.13228558335039348,False
LC2,66.2,44.34959676530626,0.6057740847269694,LC1,28.589590814378525,0.47124776740868884,46.4,-15.760005950927734,-0.13452631731828052,False
LC2,66.25,44.497586992051865,0.608038432068295,LC1,28.589590814378525,0.47124776740868884,46.4,-15.90799617767334,-0.13679066465960615,False
LC2,66.3,44.64810191260444,0.6103267769018809,LC1,28.589590814378525,0.47124776740868884,46.4,-16.058511098225914,-0.13907900949319202,False
LC2,66.35,44.801142586602104,0.6126534740130106,LC1,28.589590814378525,0.47124776740868884,46.4,-16.21155177222358,-0.14140570660432178,False
LC2,66.4,44.956665145026314,0.6150040891435411,LC1,28.589590814378525,0.47124776740868884,46.4,-16.36707433064779,-0.14375632173485225,False
LC2,66.45,45.11468474070231,0.6173793739742703,LC1,28.589590814378525,0.47124776740868884,46.4,-16.525093926323784,-0.1461316065655815,False
LC2,66.5,45.27513885498047,0.6197730931970808,LC1,28.589590814378525,0.47124776740868884,46.4,-16.685548040601944,-0.148525325788392,False
LC2,66.55,45.438042958577476,0.6221811572710673,LC1,28.589590814378525,0.47124776740868884,46.4,-16.84845214419895,-0.15093338986237842,False
LC2,66.6,45.603326903449165,0.6246018906434377,LC1,28.589590814378525,0.47124776740868884,46.4,-17.01373608907064,-0.1533541232347489,False
LC2,67.0,47.00874688890245,0.624637997812695,LC1,28.589590814378525,0.47124776740868884,46.4,-18.419156074523926,-0.15339023040400618,False
LC2,67.05,47.19431739383273,0.6269204020500183,LC1,28.589590814378525,0.47124776740868884,46.4,-18.60472657945421,-0.15567263464132947,False
LC2,67.1,47.38199286990695,0.6292122105757395,LC1,28.589590814378525,0.47124776740868884,46.4,-18.792402055528427,-0.15796444316705066,False
LC2,67.15,47.571744706895615,0.6315137810177274,LC1,28.589590814378525,0.47124776740868884,46.4,-18.98215389251709,-0.16026601360903853,False
LC2,67.2,47.7634916305542,0.6338426172733307,LC1,28.60930718315972,0.6332828402519226,67.0,-19.154184447394478,-0.0005597770214080811,False
LC2,67.25,47.95725313822428,0.6361872752507528,LC1,28.661433113945854,0.6349391871028476,67.05,-19.295820024278427,-0.0012480881479052242,False
